измайл;1032;"7-я Парковая ул., 8А, 10, 12/28;8-я Парковая ул., 25, 26, 30;9-я Парковая ул., 21 (к. 2);Первомайская ул., 61/8, 69, 73;Измайловский бульв.,30, 32, 32/23 (к.1), 34.";"ул. Первомайская, 65, Измайловская гимназия № 1508(495)465-96-14";"ул. Первомайская, 65, Измайловская гимназия № 1508(495)465-96-14";
измайл;1033;"9-я Парковая ул., 21 (к.1), 23, 25, 26 (к.1,2), 30, 32;Первомайская ул., 77, 81;Измайловский бульв., 38.";"ул. Средняя Первомайская, 8/10,школа № 741(495)465-46-60";"ул. Средняя Первомайская, 8/10,школа № 741(495)465-46-60";
измайл;1034;"10-я Парковая ул., 4, 6;11-я Парковая ул., 19, 21, 25;Первомайская ул., 85, 87, 89;Средняя Первомайская ул., 10, 12, 14;Измайловский бульв., 40.";"ул. Средняя Первомайская, 8/10,школа № 741(495)465-90-20";"Средняя Первомайская ул., 8/10,школа № 741(495)465-90-20";
измайл;1035;"7-я Парковая ул., 6 (к. 1, 3);8-я Парковая ул., 13,14 (к. 2);9-я Парковая ул., 9А, 11А, 13 (к. 2), 15/68;Первомайская ул., 60, 60 (к. 1), 64, 66;Нижняя Первомайская ул., 11, 13, 19А.";"ул. 8-я Парковая, 9/15, Математический колледж НИЯУ МИФИ(499)463-57-17";"ул. 8-я Парковая, 9/15, Математический колледж НИЯУ МИФИ(499)463-57-17";
измайл;1036;"Нижняя Первомайская ул., 12А, 12Б, 16, 18А;7-я Парковая ул., 2 (к. 1, 2, 3, 4, 5);9-я Парковая ул., 1 (к. 1 ,2 , 3), 3 (к. 3), 5, 5 (к. 2, 3), 7;Измайловский просп., 77 (к.1, 2).";"ул. Нижняя Первомайская, 14,школа № 444(495)465-72-01";"ул. Нижняя Первомайская, 14,школа № 444(495)465-72-01";
измайл;3274;"3-я Парковая ул., 51.";"ул. 3-я Парковая, 51, Городская клиническая урологическая больница № 47(499)164-38-51";"ул. 3-я Парковая, 51, Городская клиническая урологическая больница № 47(499)164-38-51";
измайл;3275;"Сиреневый бульв., 6.";"Сиреневый бульв., 6, Противотуберкулезный диспансер № 17(499)164-36-25";"Сиреневый бульв., 6, Противотуберкулезный диспансер № 17(499)164-36-25";
измайл;3276;"Верхняя Первомайская ул., 57.";"ул. Верхняя Первомайская,57Родильный дом №20(495)465-93-08";"ул. Верхняя Первомайская, 57Родильный дом №20(495)465-93-08";
"коcино ухтомc";1037;"Ветлужская ул., 1, 2 (к.1, 4), 3, 4 (к.1, 2, 3, 4), 5, 6, 7, 8А, 8Б, 8В, 9, 10, 11, 11А, 12, 13, 14, 15, 16, 17, 19, 21, 23, 25;Большая Косинская ул., 11, 13, 15, 15А, 17, 19, 21, 23А, 24, 26, 26А, 26Б, 28, 28А, 28Б, 28В, 30В, 32, 32 (к.1), 34, 34А, 34Б, 34В, 34Г, 35, 36, 36 (к. 1, 3), 38, 43, 44, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 62, 63, 64, 69, 70, 72, 73, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 90, 91, 92, 93, 94, 95, 96, 97, 101, 102, 102 (к.3), 104, 105, 106, 108, 112, 114, 115, 118, 119, 120, 121, 122, 123, 124, 126, 127, 128, 129, 130, 131, 132, 133, 133 (к.1), 136, 137, 138, 140, 142, 147, 148, 152, 154, 156, 162, 162А, 162Б, 165А;Оранжерейная ул.,1, 2, 4, 6, 8, 9, 9А, 10, 11, 12, 13, 14, 14А, 14Б, 15, 16, 16А, 16А (к.1, 3), 16Б, 17, 17А, 18, 18А, 18Б, 18В, 19, 20, 21;Оренбургская ул., 1, 3А, 5 (к.1, 2, 3, 4), 7 (к.1, 2, 3, 4), 9 (к.1, 2, 3, 4, 5), 11;Черное озероул., 1, 2, 7 (к.1, 2, 3), 8, 9, 10, 12, 14.";"ул. Муромская, 1А,Школа № 1022 (495)700-04-89";"ул. Муромская, 1А,Школа № 1022 (495)700-04-89";
"коcино ухтомc";1038;"Оренбургска ул., 12 (к.1, 2), 13 (к.1, 2), 14, 16, 17, 20 (к.1, 2), 22, 24, (к.1, 2), 26 (к.1, 2).";"ул. Оренбургская, 15-Б,Российская Академия кадрового обеспечения (495)700-07-65";"ул. Оренбургская, 15-Б,Российская Академия кадрового обеспечения (495)700-07-65";
"коcино ухтомc";1039;"Заозерная ул., 1, 1А, 3, 4, 5, 6, 6А, 7, 7А, 8, 9, 10, 12, 13, 14, 15, 21; Большая Косинская ул., 7/2, 9, 9А, 12, 16 (к.1, 2), 20 (к.2);Красносолнечнаяул., 1, 1А, 3, 4, 5, 6, 7, 7А, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22 (к.1, 2), 23, 24, 25, 26, 27, 28, 29, 30, 31, 31 (к.1), 32, 34, 36, 38, 40 (к.1, 2, 3);Муромская ул., 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 15/1, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 37, 39, 41, 43, 45, 47, 49, 51, 53, 55, 57, 59;Оренбургская ул., 4, 6 (к.1, 2, 3), 8 (к.1, 2, 3).";"ул. Муромская, 1А,Школа № 1022 (495)700-04-89";"ул. Муромская, 1А,Школа № 1022 (495)700-49-40";
"коcино ухтомc";1040;"Златоустовскаяул., 2, 6, 7, 8, 8А, 9, 10, 10А, 11, 12, 15, 16, 17, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 44, 45, 45А, 46А, 46 (к.2), 48, 50, 50А, 52, 52Б, 54, 54 (к.2), 56, 58, 60, 62, 64, 66, 66 (к.1, 2), 68, 68 (к.1), 70;3-го Интернационала ул., 2, 2А, 3 (к.2), 4, 5, 7, 10, 10А, 10Б, 10В, 11, 12, 13, 16, 17, 20, 21А, 22, 25, 26, 27, 28, 29, 30, 31А, 31Б, 31В, 32, 33, 33А, 33Б;Камоваул., 1, 2, 3, 4, 5, 5А, 6, 7, 8, 8А, 9, 10, 11, 12, 12А, 13, 15, 17, 17А, 18, 19, 20, 21, 22 (к.1, 2), 23, 24 (к.1, 2, 3, 4, 5), 25, 26, 27, 28, 29, 30, 33, 37;Каскадная ул.,1, 2, 3, 3А, 4, 4А, 4Б, 5, 5А, 5Б, 6, 6А, 6В, 6Г, 7, 7А, 8, 8Б, 9, 10, 12, 12А, 13А, 14, 15, 15А, 16, 16А, 17, 18, 20 (к.1, 2, 3), 24, 24 (к.2), 27, 27А, 28, 29, 29А, 29Б, 30, 31, 31А, 32, 33, 34, 34Б, 34В, 34Г, 35, 35А, 35Б;Лениногорская ул.,1А, 5, 6, 7, 10, 12, 13, 15, 16, 17, 18, 19, 20, 21, 21А, 22, 23, 24, 25, 26, 28, 30, 33, 35, 36, 37, 38, 38(к.2), 39, 40, 42, 43, 44, 45;Лыткаринская ул., 1, 1А, 3, 4, 5, 5А, 7, 8, 10, 11, 12, 13, 15, 15А, 18, 20, 21, 22, 23, 26, 30, 33;Розы Люксенбург ул.,1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 12А, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 26 (к.12), 27, 28, 29, 30, 32, 35, 37, 39, 41, 43, 45, 47;Михельсона ул., 6, 7, 8, 9, 11, 12, 13, 15, 17, 18, 19, 20, 22, 23, 25, 25/6, 26, 26А, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 41, 42, 44, 45, 46, 47, 47А, 48, 49, 54А, 55, 56, 57, 58, 61, 63, 65, 79, 79А;Поселковая ул., 2 (к.2, 8, 9), 3, 4, 6, 9, 10, 11, 12, 13, 13А, 14, 15, 15А, 15Б, 16, 17, 18, 20, 21, 22, 23, 23А, 24, 25, 26, 28, 29А, 29А (стр.1), 30, 31, 31А, 33, 34, 35, 35А, 36, 37, 37А, 37Б, 38, 38А, 39, 41, 41А, 42, 42А, 43, 43А, 43Б, 47, 47А, 49, 51, 53, 55, 57, 59;Чебоксарская ул.,2, 3, 4, 4А, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 15 (к.1), 16, 17, 18, 18А, 19, 20, 21, 22, 23, 24, 25, 25А, 26, 27, 28, 30, 31, 33, 34, 35, 36, 36А, 37, 38, 39, 40, 41, 42, 43, 45.";"ул. Златоустовская, 3,Школа № 1602(495)700-29-31";"ул. Златоустовская, 3,Школа № 1602(495)700-29-31";
"коcино ухтомc";1041;"Дмитриевскогоул., 1, 3;Наташи Качуевской ул.,4;Святоозерская ул.,2, 4.";"ул. Дмитриевского, 5,Школа № 2032(499)721-74-81";"ул. Дмитриевского, 5,Школа № 2032(499)721-74-81";
"коcино ухтомc";1042;"Дмитриевскогоул., 7;Святоозерская ул.,8;Татьяны Макаровой ул.,3, 4, 6, 8.";"ул. Татьяны Макаровой, 2,Школа № 2036(499)797-75-10";"ул. Татьяны Макаровой, 2,Школа № 2036(499)797-75-10";
"коcино ухтомc";1043;"Дмитриевского ул.,9, 11, 17, 23, 23 (к.1);Святоозерская ул.,18, 22, 24, 32;Татьяны Макаровой ул.,10.";"ул. Дмитриевского, 13,Школа № 2031(499)721-24-91";"ул. Дмитриевского, 13,Школа № 2031(499)721-24-91";
"коcино ухтомc";1044;"Рудневка ул.,2, 4, 12, 33, 35;Святоозерская ул.,3, 5, 9, 14, 16.";"ул. Рудневка, 10,Школа № 1443(499)721-40-09";"ул. Рудневка, 10,Школа № 1443(499)721-40-09";
"коcино ухтомc";1045;"Рудневка ул., 14,18, 22;Святоозерская ул.,11, 13, 15, 21, 23, 26, 34;Лухмановская ул.,1.";"ул.Святоозерская, 17, Школа № 1495(499)721-61-76";"ул.Святоозерская, 17, Школа № 1495(499)721-61-76";
"коcино ухтомc";1046;"Красковская ул.,1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 69, 70, 71, 71А, 73, 74, 75, 75А, 76, 77, 78, 79А 80, 81, 82, 83, 84, 85, 86, 87, 89, 91, 92, 92А, 93, 94, 95, 96, 98, 99, 100, 100А, 101, 103, 104, 105, 105А, 106, 107, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 120А, 121А, 122, 123, 125, 129, 129А, 131, 133А, 135, 137, 143;1-й Красковский пр.,1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 30А, 32, 33, 34 35, 36, 38, 38А, 40, 44;Лухмановская ул.,5, 11, 18, 20;Рудневка ул.,16, 24, 39, 41, 43;Пехорская ул., 1, 4, 5, 8, 9, 11, 12, 13, 16, 17, 18, 23, 24, 25, 26.";"ул. Лухмановская, 10,Физкультурно-оздоровительный комплекс Гелиос(499)721-58-01";"ул. Лухмановская, 10,Физкультурно-оздоровительный комплекс Гелиос(499)721-58-01";
"коcино ухтомc";1047;"Лухмановская ул.,17, 22, 24, 29.";"ул. Лухмановская, 26А,Школа № 2035(499)797-29-01";"ул. Лухмановская, 26А,Школа № 2035(499)797-29-01";
"коcино ухтомc";1048;"Лухмановская ул.,27, 28, 30, 32, 33, 34, 35.";"ул. Лухмановская, 26А,Школа № 2035(499)797-29-01";"ул. Лухмановская, 26А,Школа № 2035(499)797-66-31";
"коcино ухтомc";1049;"Рудневка ул.,1, 3, 7, 9, 11, 15, 17, 21, 23, 25.";"ул. Медведева, 6,Школа № 2026(499)721-69-60";"ул. Медведева, 6,Школа № 2026(499)721-69-60";
"коcино ухтомc";1050;"Лухмановская ул.,13, 15, 15 (к.1, 2, 3, 4), 17 (к.1).";"ул. Лухмановская, 13Б,Школа № 2034(499)797-60-81";"ул. Лухмановская, 13Б,Школа № 2034(499)797-60-81";
метрог;1051;"ул.Николая Химушина, 17(к.1,2), 19(к.1,2,3), 21(к.1,2);Открытое шоссе, 24 (к.36,37), 26(к.1,2,4,5,12,12а).";"Открытое шоссе, 24 (к.27),Московский городской психолого-педагогический университет(499)167-56-05";"Открытое шоссе, 24 (к.27),Московский городской психолого-педагогический университет(499)167-56-05";
метрог;1052;"ул.Николая Химушина, 11(к.1,2,3), 13(к.1,2,3,5), 15(к.1,2,3);Открытое шоссе, 24 (к.12,13,14).";"Открытое шоссе, 24 (к.27),Московский городской психолого-педагогический университет(499)167-56-05";"Открытое шоссе, 24 (к.27),Московский городской психолого-педагогический университет(499)167-56-05";
метрог;1053;"ул.Николая Химушина, 3(к.2,3), 5(к.1,2), 7(к.1,2), 9(к.1,2);Открытое шоссе, 24 (к.11,41,42).";"Открытое шоссе, 24 (к.7),Школа №1035(499)167-84-06";"Открытое шоссе, 24 (к.7),Школа №1035(499)167-84-06";
метрог;1054;"ул.Николая Химушина, 1,3(к.1);Открытое шоссе, 22, 24 (к.1, 2, 3, 5а, 5б, 5в, 5г).";"Открытое шоссе, 24 (к.7),Школа №1035(499)167-84-06";"Открытое шоссе, 24 (к.7),Школа №1035(499)167-84-06";
метрог;1055;"Открытое шоссе, 17(к. 12, 13), 21(к.1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11), 23(к. 4, 5, 6).";"Открытое шоссе, 23А,Школа №835(499)167-81-71";"Открытое шоссе, 23А,Школа №835(499)167-81-71";
метрог;1056;"Открытое шоссе, 23 (к.1, 2, 3, 7), 27(к. 1, 2, 3, 4, 5, 6, 7, 8, 9).";"Открытое шоссе, 25,Школа №373(499)167-71-04";"Открытое шоссе, 25,Школа №373(499)167-71-04";
метрог;1057;"Открытое шоссе, 21(к. 12, 13, 14), 25(к. 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13).";"Открытое шоссе, 25,Школа №373(499)167-24-40";"Открытое шоссе, 25,Школа №373(499)167-24-40";
метрог;1058;"Открытое шоссе, 25(к. 1, 2, 14,15,16), 29(к.1,2, 3, 4, 5, 6, 7, 8, 9, 10, 11).";"Открытое шоссе, 29А,Школа №1246(499)167-53-80";"Открытое шоссе, 29А,Школа №1246(499)167-53-80";
метрог;1059;"Открытое шоссе, 17 (к.1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11), 19(к.1, 2, 3, 4, 5).";"Открытое шоссе, 23А,Школа №835(499)167-81-71";"Открытое шоссе, 23А,Школа №835(499)167-81-71";
метрог;1060;"ул.Николая Химушина, 23;Открытое шоссе, 26 (к.9, 10), 28(к.1, 2, 3, 4, 6, 6а, 7, 8, 9, 10, 11).";"Открытое шоссе, 24 (к.35),Российский государственный торгово-экономический университет(499)167-35-55";"Открытое шоссе, 24 (к.35),Российскийгосударственный торгово-экономическийуниверситет(499)167-35-55";
метрог;1061;"ул.Лосиноостровская, 24(к.2), 29, 40(к.1);Пермская, 9.";"Ул.Лосиноостровская, 24(к.1),Российский государственный социальный университет(499)169-48-24";"Ул.Лосиноостровская, 24(к.1),Российскийгосударственный социальный университет(499)169-48-24";
метрог;3277;"Открытое шоссе, влад.40.";"Открытое шоссе, влад.40,Федеральное государственное бюджетное учреждение Клиническая больница Управления делами Президента РФ(499)167-76-16";"Открытое шоссе, влад.40,Федеральное государственноебюджетное учреждение Клиническая больница Управления делами Президента РФ(499)167-76-16";
метрог;3278;"Открытое шоссе, влад.32.";"Открытое шоссе, влад.32,Государственное казенное учреждение Центральный клинический госпиталь ФТС России(495)781-03-16";"Открытое шоссе, влад.32,Государственное казенное учреждение Центральный клинический госпиталь ФТС России(495)781-03-16";
метрог;3279;"ул.Лосиноостровская, влад43.";"Ул.Лосиноостровская, влад.43,НУЗ Центральная клиническая больница №2 им. Н.А.Семашко ОАО Российские железные дороги(499)966-95-78";"Ул.Лосиноостровская, влад.43,НУЗ Центральная клиническая больница №2 им. Н.А.Семашко ОАО Российские железные дороги(499)966-95-78";
метрог;3280;"ул.Лосиноостровская, 39.";"Ул.Лосиноостровская, 39,ООО УК Медсервис(499)169-60-83";"Ул.Лосиноостровская, 39,ООО УК Медсервис(499)169-60-83";
метрог;3281;"ул.Лосиноостровская, 27.";"Ул.Лосиноостровская, 27,Государственное бюджетное учреждение Психоневрологический интернат №22(499)160-16-68";"Ул.Лосиноостровская, 27,Государственноебюджетное учреждение Психоневрологический интернат №22(499)160-16-68";
метрог;3282;"ул.Лосиноостровская, 49.";"Ул.Лосиноостровская, 49,Московский государственный социально-экономический институт(495)748-32-63";"Ул.Лосиноостровская, 49,Московскийгосударственныйсоциально-экономический институт(495)748-32-63";
новоги;1062;"Коренная ул., 8 (к. 1, 2), 10;Кусковская ул., 16, 17, 17 (к. 1), 19 (к. 1, 2), 21 (к. 1, 2, 3), 23 (к. 1, 2, 3, 4, 5), 25 (к. 1, 2), 27 (к. 1,2).";"ул. Перовская 44Б,Школа № 796(495)309-21-19";"ул. Перовская 44Б,Школа № 796(495)309-21-19";
новоги;1063;"Владимирская 2-я ул., 56, 58;Кусковская ул., 29 (к. 1, 2), 31(к. 1, 2), 33, 35 (к. 1, 2), 37/60;Перовская ул., 46 (к. 1, 2, 3, 4, 5), 48, 50 (к. 1, 4, 5), 54/54.";"ул. Перовская 44Б,Школа № 796(495)309-55-27";"ул. Перовская 44Б,Школа № 796(495)309-55-27";
новоги;1064;"Владимирская 2-я ул., 45, 47(к. 1, 2);Зеленый просп., 22;Братская ул., 15 (к. 1, 2, 3);Перовская ул., 49/53, 51, 53, 55;Утренняя ул., 2/51, 4, 6, 8.";"ул. Перовская, 57А,Школа № 412(495)368-00-44";"ул. Перовская, 57А,Школа № 412(495)368-00-44";
новоги;1065;"Владимирская 2-я ул., 57, 59/39;Кусковская ул., 41, 43 (к. 1, 2), 47;Перовская ул., 56/55, 57, 58, 59, 60(к. 1, 2), 62;Полимерная ул., 3;Утренняя ул., 10 (1, 2), 14 (к. 1, 2, 3).";"ул. Перовская, 57А,Школа № 412(495)306-00-21";"ул. Перовская, 57А,Школа № 412(495)306-00-21";
новоги;1066;"Братская ул., 17 (к. 1, 2), 19 (к. 1, 2, 3), 21 (к. 1, 2), 23 (к. 1, 2, 3);Утренняя ул., 3.";"ул. Утренняя, 12,ЦО № 1453(495)306-47-95";"ул. Утренняя, 12,ЦО № 1453(495)306-47-95";
новоги;1067;"Братская ул., 25 (к. 1, 2), 27 (к. 1, 2, 3);Зеленый просп., 26;Новогиреевская ул., 44/28, 46, 48, 50/9, 52.";"ул. Полимерная, 7А,Колледж ТК № 24(495)368-50-69";"ул. Полимерная, 7А,Колледж ТК № 24(495)368-50-69";
новоги;1068;"Новогиреевская ул., 54;Полимерная ул., 5, 7;Утренняя ул., 7, 16 (к. 1, 2), 18 (к. 1, 2), 20, 22 (к. 1, 2).";"ул. Полимерная, 7А,Колледж ТК № 24(495)368-50-54";"ул. Полимерная, 7А,Колледж ТК № 24(495)368-50-54";
новоги;1069;"Зеленый просп., 30, 32, 34;Мартеновская ул., 16/36, 18, 19/38, 20, 22 (к. 1, 2), 23, 24, 29, 30, 32/15;Новогиреевская ул., 37, 39, 41, 45, 47/26, 49/28, 51, 53.";"Союзный просп., 2/21,Школа № 783(495)302-44-56";"Союзный просп., 2/21,Школа № 783(495)302-44-56";
новоги;1070;"Зеленый просп., 61, 63, 65, 67 (к. 1, 2), 69 (к. 1, 2), 71 (к. 1,2);Федеративный просп., 18 (к. 1, 2), 20, 22 (к. 1, 2, 3), 24, 24 (к. 1), 26 (к. 4).";"Зеленый просп., 75 ,ЦО № 1666 Феникс, (495)302-81-15";"Зеленый просп., 75 ,ЦО № 1666 Феникс, (495)302-81-15";
новоги;1071;"Зеленый просп., 73, 77 (к. 1, 2);Свободный просп., 14, 16, 18;Федеративный просп., 28, 28А, 30, 30А (к. 1, 2), 32 (к. 1 2), 34 (к. 1, 2), 36.";"Зеленый просп., 75 ,ЦО № 1666 Феникс, (495)301-81-15";"Зеленый просп., 75 ,ЦО № 1666 Феникс, (495)301-81-15";
новоги;1072;"Зеленый просп., 40 (к. 1 ,2), 42, 44, 46, 48 (к. 1, 2, 3), 50, 52 (к. 1, 2);Союзный просп., 9 (к. 1, 2).";"Союзный просп., 2/21,Школа № 783(495)302-01-16";"Союзный просп., 2/21,Школа № 783(495)302-01-16";
новоги;1073;"Мартеновская ул.,27, 31, 33;Союзный просп., 4, 6 (к. 1, 2, 3, 4), 8 (к. 1, 2), 10, 13 (к. 1,2).";"Союзный просп., 2/21,Школа № 783(495)301-00-35";"Союзный просп., 2/21,Школа № 783(495)301-00-35";
новоги;1074;"Дикого Алексея ул., 5 (к. 1, 2), 7 (к. 1, 2, 3), 16, 18, 20;Мартеновская ул., 39 (к. 1, 2), 41;Свободный просп., 32;Перовская ул., 73/43, 75.";"ул. Алексея Дикого, 18А,Школа № 787(495)303-22-71";"ул. Алексея Дикого, 18А,Школа № 787(495)303-22-71";
новоги;1075;"Зеленый просп., 56;Свободный просп., 20, 22, 24, 26, 28, 30;Союзный просп., 12 (к. 1, 2), 14/9, 15 (к. 1, 2).";"ул. Алексея Дикого, 18А,Школа № 787,(495)301-15-13";"ул. Алексея Дикого, 18А,Школа № 787,(495)301-15-13";
новоги;1076;"Напольный пр., 6, 10;Саперный пр., 6 (к. 2), 8 (к. 1, 2, 3), 9, 10, 11, 12 (к. 1, 2), 13.";"Федеративный просп., 29А,Школа № 797(495)300-53-81";"Федеративный просп.,29А,Школа № 797(495)300-53-81";
новоги;1077;"Саперный пр., 2/23, 4;Свободный просп., 4, 6 (к. 1, 2, 3), 10 (к. 1, 2), 12/23, 21/2, 25 (к. 1, 2), 27;Федеративный просп., 21 (к. 1, 2), 38 (к. 1, 2), 40 (к. 1, 2).";"Федеративный просп., 27А,Школа № 1324(495)303-51-30";"Федеративный просп.,27А,Школа № 1324(495)303-51-30";
новоги;1078;"Зеленый просп., 83 (к. 2, 3, 4), 85, 87 (к. 1, 2);Федеративный просп., 33, 35, 42 (к. 1, 2), 44, 46 (к. 1, 2).";"Федеративный просп., 29А,Школа № 797(495)918-46-58";"Федеративный просп.,29А,Школа № 797(495)918-46-58";
новоги;1079;"Свободный просп., 37 (к. 2), 37/18, 39 (к. 1, 2);Союзный просп., 20 (к. 1, 2, 3, 4), 22, 22 (к. 1, 2);Фрязевская ул., 3 (к. 1, 2).";"ул. Фрязевская, 5А,Школа № 409(495)302-30-09";"ул. Фрязевская, 5А,Школа № 409(495)302-30-09";
новоги;1080;"Зеленый просп., 60/35, 62 (к. 1, 2, 3), 64, 66 (к. 1, 2), 68 (к. 1, 2), 70 (к. 1, 2), 74, 76.";"ул. Фрязевская, 5А,Школа №409(495)301-84-35";"ул. Фрязевская, 5А,Школа №409(495)301-84-35";
новоги;1081;"Союзный просп., 24;Фрязевская ул., 9 (к. 1, 2, 3), 11 (к. 1, 2, 3, 4, 5), 13, 15 (к. 1, 2, 3, 4, 5, 6).";"ул. Фрязевская, 7,Школа № 795(495)302-00-57";"ул. Фрязевская, 7,Школа № 795(495)302-00-57";
новоги;3283;"Федеративный просп., 17.";"Федеративный просп., 17,ГКБ №70(495)303-12-98";"Федеративный просп., 17,ГКБ №70(495)303-12-98";
новоко;1082;"ул. Н. Старостина, 5, 7, 9;ул. Новокосинская, 7, 9 (к.1, 2);ул. Суздальская, 2/3, 4, 6 (к.2, 3), 8 (к.3).";"Ул. Новокосинская, 13А,школа № 1925(495)702-76-10";"Ул. Новокосинская, 13А,школа № 1925(495)702-76-10";
новоко;1083;"ул. Новокосинская, 9 (к.3), 11 (к.1, 2), 13 (к.1, 2, 3, 4).";"Ул. Новокосинская, 13А,школа № 1925(495)701-25-91";"Ул. Новокосинская, 13А,школа № 1925(495)701-25-91";
новоко;1084;"ул. Суздальская, 6 (к.1), 8 (к.1, 2, 4), 10 (к.1, 2, 3, 4).";"Ул. Новокосинская, 13А,школа № 1925(495)702-76-20";"Ул. Новокосинская, 13А,школа № 1925(495)702-76-20";
новоко;1086;"ул. Новокосинская, 15 (к.1, 2, 3, 4, 5);ул. Суздальская, 12 (к.4, 5).";"Ул. Суздальская, 12В,школа № 1914(495)701-63-21";"Ул. Суздальская, 12В,школа № 1914(495)701-63-21";
новоко;1087;"ул. Суздальская, 12 (к.1, 2, 3), 14 (к.1, 2, 3), 16 (к.1, 2).";"Ул. Суздальская, 12В,школа № 1914(495)702-74-02";"Ул. Суздальская, 12В,школа № 1914(495)702-74-02";
новоко;1088;"ул. Суздальская, 18 (к.1, 2, 3, 4, 5), 20 (к.1, 2).";"Ул. Суздальская, 22Б,школа № 1351(495)702-11-01";"Ул. Суздальская, 22Б,школа № 1351(495)702-11-01";
новоко;1089;"ул. Новокосинская, 15 (к.7);ул. Суздальская, 14 (к.4), 16 (к.3), 18 (к.6, 7), 20 (к.3, 4, 6), 22 (к.1).";"Ул. Суздальская, 22Б,школа № 1351(495)701-30-06";"Ул. Суздальская, 22Б,школа № 1351(495)701-30-06";
новоко;1090;"ул. Новокосинская, 17 (к.1, 2, 3, 4, 5, 6, 7);ул. Суздальская, 20 (к.5).";"Ул. Суздальская, 22Б,школа № 1351(495)701-38-33";"Ул. Суздальская, 22Б,школа № 1351(495)701-38-33";
новоко;1091;"ул. Новокосинская, 19, 21, 23;ул. Суздальская, 22 (к.2, 3), 24 (к.1, 2).";"Ул. Суздальская, 24Б,школа № 1200(495)701-23-91";"Ул. Суздальская, 24Б,школа № 1200(495)701-23-91";
новоко;1092;"ул. Новокосинская, 27, 29;ул. Суздальская, 24 (к.3), 26 (к.1, 2, 3), 28.";"Ул. Суздальская, 24Б,школа № 1200(495) 701-23-90";"Ул. Суздальская, 24Б,школа № 1200(495) 701-23-90";
новоко;1093;"ул. Городецкая, 3;ул. Суздальская, 34 (к.1 ,2), 36 (к.1);ул. Новокосинская, 37, 39.";"Ул. Новокосинская, 41,школа № 1024(495)702-32-66";"Ул. Новокосинская, 41,школа № 1024(495)702-32-66";
новоко;1094;"ул. Новокосинская, 43, 45;ул. Суздальская, 36 (к.2), 38 (1, 2).";"Ул. Новокосинская, 41,школа № 1024(495)701-10-30";"Ул. Новокосинская, 41,школа № 1024(495)701-10-30";
новоко;1095;"ул. Новокосинская, 47, 49;ул. Суздальская, 40 (к.1, 2).";"Ул. Новокосинская, 41,школа № 1024(495)702-32-65";"Ул. Новокосинская, 41,школа № 1024(495)702-32-65";
новоко;1096;"ул. Суздальская, 42 (к.1, 2, 3);ул. Новокосинская, 51 (к.1, 2, 3).";"Ул. Новокосинская, 41,школа № 1024(495)701-00-11";"Ул. Новокосинская, 41,школа № 1024(495)701-00-11";
новоко;1097;"ул. Новокосинская, 44, 46 (к.1, 2),ул. Салтыковская,37 (к.3), 41, 43.";"Ул. Новокосинская, 42А,школа № 1025(495)701-12-00";"Ул. Новокосинская, 42А,школа № 1025(495)701-12-00";
новоко;1098;"ул. Салтыковская, 29 (к.1, 2), 33 (к.1, 2), 37 (к.1, 2), 39.";"Ул. Новокосинская, 42А,школа № 1025(495)701-12-41";"Ул. Новокосинская, 42А,школа № 1025(495)701-12-41";
новоко;1099;"ул. Новокосинская, 38 (к.1, 2, 3), 40;ул. Городецкая, 9 (к.2).";"Ул. Новокосинская, 42А,школа № 1025(495)701-04-40";"Ул. Новокосинская, 42А,школа № 1025(495)701-04-40";
новоко;1100;"ул. Городецкая, 11, 13/19 (к.1, 2);ул. Салтыковская, 21, 23 (к.1, 2), 29 (к.3), 33 (к.3).";"Ул. Новокосинская, 40А,школа № 1591(495)702-74-60";"Ул. Новокосинская, 40А,школа № 1591(495)702-74-60";
